label,sentence
3,男の子で男の子で男の子でアジア人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
0,男の子で男の子で男の子でアジア人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,女の子で女の子で女の子で黒人で、親は中学卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
1,女の子で女の子で女の子でアジア人で、親は大学卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動をしている。
4,男の子で男の子で男の子でアジア人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業を受けていて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
3,女の子で女の子で女の子で白人で、親は大学卒業で、本人は個別指導経験なしで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
1,女の子で女の子で女の子で白人で、親は中学卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,女の子で女の子で女の子でアジア人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
1,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業は受けていなくて、スポーツをしていて、音楽をしていて、ボランティア活動はしていない。
1,女の子で女の子で女の子で他の人種で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツをしていて、音楽をしていて、ボランティア活動はしていない。
4,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,男の子で男の子で男の子でアジア人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートは非常に大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
0,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
2,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,男の子で男の子で男の子で白人で、親は中学卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
2,女の子で女の子で女の子で黒人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動をしている。
2,女の子で女の子で女の子でアジア人で、親は中学卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
0,男の子で男の子で男の子でアジア人で、親は中学卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
0,男の子で男の子で男の子で白人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツをしていて、音楽をしていて、ボランティア活動はしていない。
0,男の子で男の子で男の子で黒人で、親は大学院卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
3,男の子で男の子で男の子で白人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で白人で、親は中学卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
3,男の子で男の子で男の子で他の人種で、親は大学院卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
3,女の子で女の子で女の子で黒人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
1,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,男の子で男の子で男の子で黒人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツをしていて、音楽をしていて、ボランティア活動はしていない。
2,女の子で女の子で女の子で他の人種で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
0,男の子で男の子で男の子でアジア人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
2,女の子で女の子で女の子でアジア人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
3,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,女の子で女の子で女の子で黒人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは全く、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
0,女の子で女の子で女の子でアジア人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
2,男の子で男の子で男の子でアジア人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で白人で、親は中学卒業で、本人は個別指導経験なしで、親からのサポートは全く、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で黒人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で他の人種で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
3,女の子で女の子で女の子で白人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
2,男の子で男の子で男の子で白人で、親は大学院卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは全く、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子でアジア人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
2,女の子で女の子で女の子で他の人種で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,男の子で男の子で男の子で白人で、親は大学卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツをしていて、音楽をしていて、ボランティア活動はしていない。
4,男の子で男の子で男の子で黒人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,男の子で男の子で男の子で黒人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
2,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは全く、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,女の子で女の子で女の子でアジア人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,男の子で男の子で男の子で黒人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
2,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,女の子で女の子で女の子で黒人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,男の子で男の子で男の子で白人で、親は大学院卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽をしていて、ボランティア活動をしている。
2,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で白人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,女の子で女の子で女の子で黒人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
3,男の子で男の子で男の子で黒人で、親は大学院卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
3,男の子で男の子で男の子で黒人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
2,女の子で女の子で女の子で黒人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,男の子で男の子で男の子で黒人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは全く、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動をしている。
3,女の子で女の子で女の子でアジア人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは全く、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で黒人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
1,女の子で女の子で女の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツをしていて、音楽をしていて、ボランティア活動はしていない。
0,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは非常に大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,女の子で女の子で女の子で白人で、親は中学卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,女の子で女の子で女の子で黒人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業を受けていて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
2,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
1,男の子で男の子で男の子で黒人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
2,女の子で女の子で女の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツをしていて、音楽をしていて、ボランティア活動はしていない。
4,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
2,女の子で女の子で女の子でアジア人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で白人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,女の子で女の子で女の子でアジア人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,女の子で女の子で女の子で黒人で、親は大学卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツをしていて、音楽をしていて、ボランティア活動はしていない。
3,男の子で男の子で男の子で黒人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
0,男の子で男の子で男の子でアジア人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
4,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動をしている。
4,男の子で男の子で男の子でアジア人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
3,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動をしている。
3,女の子で女の子で女の子でアジア人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽をしていて、ボランティア活動をしている。
3,女の子で女の子で女の子で白人で、親は大学院卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
2,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,男の子で男の子で男の子で他の人種で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で黒人で、親は中学卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
3,男の子で男の子で男の子で白人で、親は中学卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
4,女の子で女の子で女の子でアジア人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で他の人種で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
2,女の子で女の子で女の子で白人で、親は中学卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは全く、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で白人で、親は中学卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で白人で、親は大学卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
1,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
0,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,男の子で男の子で男の子で黒人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,女の子で女の子で女の子で白人で、親は中学卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
2,男の子で男の子で男の子で黒人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
0,女の子で女の子で女の子で白人で、親は大学院卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
1,女の子で女の子で女の子で他の人種で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で黒人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
1,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
3,女の子で女の子で女の子で黒人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で他の人種で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で黒人で、親は大学院卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業を受けていて、スポーツをしていて、音楽をしていて、ボランティア活動はしていない。
4,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは全く、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
3,女の子で女の子で女の子で白人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートは非常に大きく、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で黒人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で黒人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは普通で、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
0,男の子で男の子で男の子で黒人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業は受けていなくて、スポーツをしていて、音楽をしていて、ボランティア活動はしていない。
4,女の子で女の子で女の子でアジア人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で他の人種で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験なしで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子でアジア人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
2,男の子で男の子で男の子で黒人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子でアジア人で、親は中学卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
3,男の子で男の子で男の子で他の人種で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
3,女の子で女の子で女の子でアジア人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽をしていて、ボランティア活動はしていない。
4,男の子で男の子で男の子で白人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業は受けていなくて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
1,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子でアジア人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動をしている。
4,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは非常に大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,男の子で男の子で男の子で白人で、親は高校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業を受けていて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で他の人種で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
1,男の子で男の子で男の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験なしで、親からのサポートは全く、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で白人で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは普通で、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,女の子で女の子で女の子で黒人で、親は大学卒業で、本人は個別指導経験ありで、親からのサポートを少し受けていて、課外授業を受けていて、スポーツをしていて、音楽はしてなくて、ボランティア活動はしていない。
4,男の子で男の子で男の子で他の人種で、親は短期大学もしくは専門学校卒業で、本人は個別指導経験ありで、親からのサポートは大きく、課外授業は受けていなくて、スポーツはしていなくて、音楽はしてなくて、ボランティア活動はしていない。
